"Session:Name","Record #","Speaker:Name","Orthography","Segment","Notes","situation","GRASP","Morphology"
"Alex.010512","276","Mother","[there] [it] [goes] [a] [little] [there] [it]","021:31.535-021:32.723","","","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|JCT] [7|9|JCT 8|9|SUBJ 9|5|CMOD 10|3|PUNCT]","[adv|there] [pro:per|it] [v|go-3S] [det:art|a] [adj|little] [adv|there] [pro:per|it n:prop|Alex v|look .]"
"Alex.010512","277","Mother","[Alex look .]","021:32.756-021:33.751","","","[]","[]"
"Alex.010512","278","Mother","[Alex .]","021:33.977-021:34.472","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Alex .]"
"Alex.010512","279","Mother","[wee .]","021:36.551-021:38.756","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","280","Alex","[yyy .]","021:47.572-021:49.115","","","[]","[]"
"Alex.010512","281","Mother","[wee .]","021:49.115-021:51.786","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","282","Mother","[whoops .]","021:54.171-021:55.058","","","[1|0|INCROOT 2|1|PUNCT]","[co|whoops .]"
"Alex.010512","283","Mother","[careful .]","021:55.058-022:01.160","","off camera","[1|0|INCROOT 2|1|PUNCT]","[co|careful .]"
"Alex.010512","284","Mother","[don't] [break] [it .]","022:01.431-022:02.515","","Alex is off camera","[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT]","[mod|do~neg|not] [v|break] [pro:per|it .]"
"Alex.010512","285","Alex","[yyy] [yyy .]","022:10.406-022:11.813","","","[] []","[] []"
"Alex.010512","286","Alex","[yyy .]","022:12.848-022:16.631","","","[]","[]"
"Alex.010512","287","Alex","[yyy .]","022:16.631-022:18.685","xxx l@l could be w","","[]","[]"
"Alex.010512","288","Alex","[yyy] [yyy .]","022:18.685-022:20.143","","","[] []","[] []"
"Alex.010512","289","Alex","[yyy] [yyy .]","022:20.143-022:36.080","","Alex was walking with two rakes","[] []","[] []"
"Alex.010512","290","AD1","[great (.)] [thank] [you .]","022:36.080-022:39.710","","Alex is off camera, but it seems that he gave the camera operator something","[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[adj|great] [v|thank] [pro:per|you .]"
"Alex.010512","291","Alex","[yyy] [yyy] [yyy .]","022:39.711-022:50.351","","","[] [] []","[] [] []"
"Alex.010512","292","Mother","[here] [I'll] [help] [you .]","022:49.441-022:50.350","","","[1|4|JCT] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT]","[adv|here] [pro:sub|I~mod|will] [v|help] [pro:per|you .]"
"Alex.010512","293","Mother","[don't] [want] [any] [accidents .]","022:50.596-022:52.006","","they are both off camera, but Alex seems to be having trouble with the rakes","[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ 6|3|PUNCT]","[mod|do~neg|not] [v|want] [qn|any] [n|accident-PL .]"
"Alex.010512","294","Mother","[thank] [you .]","022:53.490-022:54.061","","","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|thank] [pro:per|you .]"
"Alex.010512","295","Alex","[yyy .]","023:12.539-023:14.090","","","[]","[]"
"Alex.010512","296","Mother","[want] [me] [to] [try] [again ?]","023:12.539-023:13.859","","Alex is handing mom the kite","[1|0|ROOT] [2|1|OBJ] [3|4|INF] [4|1|XCOMP] [5|4|JCT 6|1|PUNCT]","[v|want] [pro:obj|me] [inf|to] [v|try] [adv|again ?]"
"Alex.010512","297","Mother","[okay .]","023:14.090-023:15.158","","","[1|0|INCROOT 2|1|PUNCT]","[co|okay .]"
"Alex.010512","298","Mother","[here] [you] [hold] [it .]","023:18.578-023:20.115","","mom asks Alex to hold the string of the kite","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT]","[adv|here] [pro:per|you] [v|hold] [pro:per|it .]"
"Alex.010512","299","Mother","[hold] [the] [string .]","023:20.115-023:21.163","","","[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT]","[v|hold] [det:art|the] [n|string .]"
"Alex.010512","300","Alex","[yyy (t:t:self interruption)]","023:22.141-023:23.989","","","[1|0|ROOT]","[(mt:self interruption)]"
"Alex.010512","301","Mother","[good] [boy .]","023:22.735-023:24.141","","","[1|2|MOD] [2|0|INCROOT 3|2|PUNCT]","[adj|good] [n|boy .]"
"Alex.010512","302","Mother","[wee .]","023:24.385-023:27.065","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","303","Alex","[yyy .]","023:27.065-023:28.312","","","[]","[]"
"Alex.010512","304","Mother","[yeah .]","023:28.312-023:30.312","","","[1|0|INCROOT 2|1|PUNCT]","[co|yeah .]"
"Alex.010512","305","Mother","[wee .]","023:31.545-023:33.294","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","306","Alex","[yyy] [yyy] [yyy] [yyy] [yyy .]","023:33.063-023:35.241","","","[] [] [] [] []","[] [] [] [] []"
"Alex.010512","307","Alex","[yyy] [yyy] [yyy] [yyy] [yyy] [yyy] [yyy] [yyy] [yyy .]","023:35.443-023:39.170","","","[] [] [] [] [] [] [] [] []","[] [] [] [] [] [] [] [] []"
"Alex.010512","308","Mother","[where's] [the] [birdie .]","023:38.145-023:39.058","","","[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:art|the] [n|bird-DIM .]"
"Alex.010512","309","Mother","[you] [see] [the] [birdie ?]","023:39.170-023:39.960","","they are looking at the sky, mom turns to Alex and says","[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT]","[pro:per|you] [v|see] [det:art|the] [n|bird-DIM ?]"
"Alex.010512","310","Mother","[can] [you] [see] [that] [birdie ?]","023:40.455-023:41.874","","checking with Alex; ""do you see that birdie""","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT]","[mod|can] [pro:per|you] [v|see] [pro:rel|that] [n|bird-DIM ?]"
"Alex.010512","311","Mother","[what's] [a] [birdie] [say ?]","023:43.490-023:44.588","","she answered her own question later","[1|5|LINK 2|5|AUX] [3|4|DET] [4|5|SUBJ] [5|0|ROOT 6|5|PUNCT]","[pro:int|what~aux|be&3S] [det:art|a] [n|bird-DIM] [v|say ?]"
"Alex.010512","312","Mother","[tweet] [tweet .]","023:45.206-023:45.670","","","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|tweet] [on|tweet .]"
"Alex.010512","313","Alex","[yyy] [yyy] [yyy] [yyy .]","023:47.130-023:48.370","","","[] [] [] []","[] [] [] []"
"Alex.010512","314","Mother","[tweet] [tweet] [tweet] [tweet] [tweet] [tweet .]","023:48.660-023:49.590","","","[1|5|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT]","[v|tweet] [v|tweet] [v|tweet] [v|tweet] [v|tweet] [on|tweet .]"
"Alex.010512","315","Alex","[yyy] [yyy] [yyy .]","023:51.340-023:52.150","","","[] [] []","[] [] []"
"Alex.010512","316","Mother","[wait] [a] [minute]","023:52.120-023:52.400","","","[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|6|SUBJ 5|6|AUX 6|3|CMOD 7|1|PUNCT]","[v|wait] [det:art|a] [n|minute pro:per|you~aux|be&PRES mod:aux|gonna .]"
"Alex.010512","317","Mother","[you're gonna .]","023:52.420-023:52.730","","","[]","[]"
"Alex.010512","318","Mother","[wait] [wait] [wait] [wait] [wait .]","023:53.123-023:53.930","","","[1|3|COM] [2|3|COM] [3|5|COM] [4|5|COM] [5|0|ROOT 6|5|PUNCT]","[co|wait] [co|wait] [co|wait] [co|wait] [co|wait .]"
"Alex.010512","319","Mother","[me] [help] [you .]","023:58.620-023:59.330","","","[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[pro:obj|me] [v|help] [pro:per|you .]"
"Alex.010512","320","Mother","[look .]","023:59.330-023:59.760","","","[1|0|INCROOT 2|1|PUNCT]","[co|look .]"
"Alex.010512","321","Mother","[step] [up .]","024:00.080-024:00.530","","","[1|0|INCROOT] [2|1|JCT 3|1|PUNCT]","[n|step] [adv|up .]"
"Alex.010512","322","Mother","[good] [boy .]","024:00.920-024:01.500","","","[1|2|MOD] [2|0|INCROOT 3|2|PUNCT]","[adj|good] [n|boy .]"
"Alex.010512","323","Mother","[there] [ya (replacement:replacement:you)] [go .]","024:02.140-024:02.820","","","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[adv|there] [pro:per|you] [v|go .]"
"Alex.010512","324","Alex","[yyy] [yyy] [yyy .]","024:44.658-024:46.688","","","[]","[] [] []"
"Alex.010512","325","Camera Operator","[oh] [your] [hands] [are] [all] [dirty] [huh ?]","024:55.190-024:57.015","","","[1|4|COM] [2|3|MOD] [3|4|SUBJ] [4|0|ROOT] [5|6|JCT] [6|4|PRED] [7|6|OBJ 8|4|PUNCT]","[co|oh] [det:poss|your] [n|hand-PL] [cop|be&PRES] [adv|all] [v|dirty] [co|huh ?]"
"Alex.010512","326","Camera Operator","[your] [hands] [are] [dirty .]","024:57.015-024:58.948","","","[1|2|MOD] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT]","[det:poss|your] [n|hand-PL] [cop|be&PRES] [adj|dirt&dn-Y .]"
"Alex.010512","327","Alex","[yyy] [yyy .]","025:07.485-025:08.883","poor recording for this utterance","","[]","[] []"
"Alex.010512","328","Camera Operator","[big] [bird ?]","025:08.883-025:09.773","","","[1|2|MOD] [2|0|INCROOT 3|2|PUNCT]","[adj|big] [n|bird ?]"
"Alex.010512","329","Alex","[yyy .]","025:10.722-025:12.176","","","[]","[]"
"Alex.010512","330","Mother","[Alex] [look .]","025:18.673-025:19.708","","","[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT]","[n:prop|Alex] [v|look .]"
"Alex.010512","331","Mother","[I] [found] [more] [things .]","025:22.607-025:24.093","","","[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|2|PUNCT]","[pro:sub|I] [v|find&PAST] [qn|more] [n|thing-PL .]"
"Alex.010512","332","Mother","[gotcha (replacement:replacement:got your)] [elephant] [book .]","025:25.804-025:27.350","","","[1|0|ROOT 2|4|MOD] [3|4|MOD] [4|1|OBJ 5|1|PUNCT]","[v|get&PAST det:poss|your] [n|elephant] [n|book .]"
"Alex.010512","333","Mother","[you] [have] [a (.)]","025:27.350-025:28.631","","","[1|2|SUBJ] [2|0|ROOT] [3|6|DET 4|6|AUX 5|6|SUBJ 6|2|COMP 7|8|QUANT 8|6|OBJ 9|2|PUNCT]","[pro:per|you] [v|have] [det:art|a mod|do&PAST pro:per|you v|eat qn|some n|dirt ?]"
"Alex.010512","334","Mother","[didja (replacement:replacement:did you) eat some dirt ?]","025:28.754-025:30.491","","","[]","[]"
"Alex.010512","335","Mother","[blow] [your] [bubbles ?]","025:31.664-025:33.139","","","[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT]","[v|blow] [det:poss|your] [n|bubble-PL ?]"
"Alex.010512","336","Alex","[yyy] [yyy .]","025:47.319-025:49.450","","","[]","[] []"
"Alex.010512","337","Alex","[&weeah .]","025:49.616-025:50.608","","","[]","[]"
"Alex.010512","338","Mother","[oops .]","025:53.917-025:54.737","","","[1|0|INCROOT 2|1|PUNCT]","[co|oops .]"
"Alex.010512","339","Alex","[&weeah .]","025:58.630-025:59.573","","","[]","[]"
"Alex.010512","340","Mother","[go] [get] [em (replacement:replacement:them) .]","026:01.007-026:01.827","","","[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[v|go] [v|get] [pro:obj|them .]"
"Alex.010512","341","Mother","[ju (replacement:replacement:did you)] [get] [em (replacement:replacement:them) (.)]","026:01.975-026:03.294","","","[1|0|ROOT 2|3|SUBJ] [3|1|COMP] [4|3|OBJ 5|3|XCOMP 6|5|OBJ 7|1|PUNCT]","[v|do&PAST pro:per|you] [v|get] [pro:obj|them v|catch pro:obj|them .]"
"Alex.010512","342","Mother","[catch em (replacement:replacement:them) .]","026:03.327-026:04.613","","","[]","[]"
"Alex.010512","343","Mother","[wow .]","026:15.480-026:17.020","","mom is blowing bubbles and Alex chasing them","[1|0|INCROOT 2|1|PUNCT]","[co|wow .]"
"Alex.010512","344","Alex","[yyy] [yyy] [yyy .]","026:20.332-026:21.372","","","[]","[] [] []"
"Alex.010512","345","Mother","[ready .]","026:20.961-026:21.719","","","[1|0|INCROOT 2|1|PUNCT]","[adj|ready .]"
"Alex.010512","346","Mother","[here's] [s'more (replacement:replacement:some more) .]","026:22.476-026:23.264","","","[1|2|SUBJ 2|0|ROOT] [3|4|QUANT 4|2|PRED 5|2|PUNCT]","[pro:exist|here~cop|be&3S] [qn|some pro:indef|more .]"
"Alex.010512","347","Mother","[look] [whoops (t:t:trail off)]","026:23.327-026:26.668","","","[1|2|COM] [2|0|INCROOT 3|2|PUNCT]","[co|look] [co|whoops (mt:trail off)]"
"Alex.010512","348","Mother","[wow .]","026:28.875-026:30.385","","","[1|0|INCROOT 2|1|PUNCT]","[co|wow .]"
"Alex.010512","349","Alex","[yyy] [yyy] [yyy] [yyy .]","026:44.795-026:47.166","","","[]","[] [] [] []"
"Alex.010512","350","Alex","[yyy] [yyy] [yyy .]","026:47.166-026:53.118","","","[]","[] [] []"
"Alex.010512","351","Mother","[here] [they] [go .]","026:52.771-026:53.653","","","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[adv|here] [pro:sub|they] [v|go .]"
"Alex.010512","352","Alex","[yyy .]","026:53.816-026:54.838","","","[]","[]"
"Alex.010512","353","Mother","[wee .]","026:55.482-026:57.390","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","354","Alex","[yyy .]","026:57.390-026:59.141","","","[]","[]"
"Alex.010512","355","Alex","[yyy .]","026:59.454-027:04.750","","","[]","[]"
"Alex.010512","356","Alex","[yyy] [yyy .]","027:04.831-027:06.508","","","[]","[] []"
"Alex.010512","357","Mother","[try] [this] [again ?]","027:14.360-027:15.558","","","[1|0|ROOT] [2|1|OBJ] [3|1|JCT 4|1|PUNCT]","[v|try] [pro:dem|this] [adv|again ?]"
"Alex.010512","358","Mother","[where's] [the] [string ?]","027:17.139-027:17.950","","","[1|2|LINK 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:art|the] [n|string ?]"
"Alex.010512","359","Alex","[yyy] [yyy .]","027:27.917-027:30.925","","","[] []","[] []"
"Alex.010512","360","Mother","[wee .]","027:28.451-027:31.373","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","361","Mother","[Alex] [xxx] [all] [over] [your] [face (.)]","027:32.425-027:35.487","","","[1|0|INCROOT] [] [2|3|JCT] [3|1|JCT] [4|5|MOD] [5|3|POBJ 6|10|LINK 7|10|AUX 8|10|SUBJ 9|10|MOD 10|5|CMOD 11|10|JCT 12|1|PUNCT]","[n:prop|Alex] [] [adv|all] [prep|over] [det:poss|your] [n|face pro:rel|where aux|be&PRES pro:per|you part|get-PRESP n|dirt prep|from ?]"
"Alex.010512","362","Mother","[where're (replacement:replacement:where are) you getting dirt from ?]","027:35.581-027:37.223","","","[]","[]"
"Alex.010512","363","Mother","[Alex .]","027:52.202-027:53.053","","","[1|0|INCROOT 2|1|PUNCT]","[n:prop|Alex .]"
"Alex.010512","364","Mother","[Alex] [look .]","027:55.459-027:56.261","","the kite got higher","[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT]","[n:prop|Alex] [v|look .]"
"Alex.010512","365","Mother","[wee .]","027:57.462-027:59.501","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","366","Mother","[crash .]","028:04.177-028:04.796","","","[1|0|INCROOT 2|1|PUNCT]","[n|crash .]"
"Alex.010512","367","Alex","[yyy] [yyy] [yyy] [yyy .]","028:04.796-028:08.308","","","[] [] [] []","[] [] [] []"
"Alex.010512","368","Mother","[you] [leaving ?]","028:16.858-028:17.376","","","[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT]","[pro:per|you] [part|leave-PRESP ?]"
"Alex.010512","369","Alex","[yyy] [yyy .]","028:17.573-028:21.513","","","[]","[] []"
"Alex.010512","370","AD1","[hi .]","028:21.513-028:23.356","","","[1|0|INCROOT 2|1|PUNCT]","[co|hi .]"
"Alex.010512","371","Alex","[yyy] [yyy .]","000:00.000-000:00.000","","","[]","[] []"
"Alex.010512","372","AD1","[yeah .]","028:23.356-028:26.586","","","[1|0|INCROOT 2|1|PUNCT]","[co|yeah .]"
"Alex.010512","373","Alex","[yyy] [yyy .]","028:26.586-028:28.586","","","[]","[] []"
"Alex.010512","374","Mother","[I] [keep] [I] [keep]","028:27.737-028:28.606","","talking to an adult walking by","[1|2|SUBJ] [2|10|LINK] [3|4|SUBJ] [4|10|SUBJ 5|4|OBJ 6|7|SUBJ 7|10|AUX 8|9|JCT 9|10|JCT 10|0|ROOT 11|10|OBJ 12|10|JCT 13|17|COM 14|17|COM 15|17|AUX 16|17|SUBJ 17|10|CJCT 18|19|MOD 19|17|OBJ 20|10|PUNCT]","[pro:sub|I] [v|keep] [pro:sub|I] [v|keep pro:per|it pro:per|it~cop|be&3S adv|too adj|big v|see pro:per|you adv|later co|bye co|bye mod|can pro:sub|I v|see pro:per|you n|thing-PL ?]"
"Alex.010512","375","Mother","[it it's too big]","028:28.692-028:29.551","","","[]","[]"
"Alex.010512","376","Mother","[see ya (replacement:replacement:you) later bye bye]","028:29.615-028:30.718","","","[]","[]"
"Alex.010512","377","Mother","[can I see you things ?]","028:30.799-028:31.506","","","[]","[]"
"Alex.010512","378","Alex","[yyy] [yyy (t:t:self interruption)]","028:34.135-028:35.699","","","[] [1|0|ROOT]","[] [(mt:self interruption)]"
"Alex.010512","379","Mother","[that's] [the] [one] [you're] [gonna] [show .]","028:35.699-028:36.834","","rise","[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|8|SUBJ 6|8|AUX] [7|8|AUX] [8|4|CMOD 9|2|PUNCT]","[pro:dem|that~cop|be&3S] [det:art|the] [pro:indef|one] [pro:per|you~aux|be&PRES] [mod:aux|gonna] [v|show .]"
"Alex.010512","380","Mother","[here .]","028:36.921-028:37.401","","","[1|0|INCROOT 2|1|PUNCT]","[adv|here .]"
"Alex.010512","381","Mother","[can] [do] [better] [than] [that .]","028:38.315-028:39.691","","","[1|2|AUX] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|4|POBJ 6|2|PUNCT]","[mod|can] [v|do] [adv|good&CP] [prep|than] [pro:dem|that .]"
"Alex.010512","382","Alex","[yyy .]","028:41.247-028:43.296","","","[]","[]"
"Alex.010512","383","Alex","[yyy .]","028:44.305-028:44.652","","","[]","[]"
"Alex.010512","384","Mother","[&wuh (t:t:self interruption)]","028:43.359-028:44.494","","imitating CHI","[1|0|ROOT]","[(mt:self interruption)]"
"Alex.010512","385","Alex","[yyy] [yyy] [yyy] [yyy] [yyy .]","028:44.746-028:48.246","","","[]","[] [] [] [] []"
"Alex.010512","386","AD1","[bye] [bye .]","028:45.060-028:46.669","","","[1|2|COM] [2|0|INCROOT 3|2|PUNCT]","[co|bye] [co|bye .]"
"Alex.010512","387","Mother","[stay] [here] [Alex .]","028:46.731-028:47.773","","","[1|3|SUBJ] [2|3|JCT] [3|0|ROOT 4|3|PUNCT]","[n|stay] [adv|here] [n:prop|Alex .]"
"Alex.010512","388","Alex","[yyy] [yyy .]","028:48.441-028:50.700","","","[]","[] []"
"Alex.010512","389","Alex","[yyy .]","028:50.700-028:51.934","","","[]","[]"
"Alex.010512","390","AD1","[bye] [there .]","028:52.126-028:53.371","","","[1|0|INCROOT] [2|1|JCT 3|1|PUNCT]","[co|bye] [adv|there .]"
"Alex.010512","391","Mother","[this] [way .]","029:05.805-029:06.656","","","[1|2|DET] [2|0|INCROOT 3|2|PUNCT]","[pro:dem|this] [n|way .]"
"Alex.010512","392","Mother","[good] [boy .]","029:14.695-029:15.710","","","[1|2|MOD] [2|0|INCROOT 3|2|PUNCT]","[adj|good] [n|boy .]"
"Alex.010512","393","Mother","[okay] [go] [that] [way .]","029:15.710-029:16.688","","","[1|2|COM] [2|0|ROOT] [3|4|DET] [4|2|OBJ 5|2|PUNCT]","[co|okay] [v|go] [pro:dem|that] [n|way .]"
"Alex.010512","394","Mother","[oh] [very] [nice .]","029:17.148-029:18.383","","","[1|3|COM] [2|3|JCT] [3|0|ROOT 4|3|PUNCT]","[co|oh] [adv|very] [adj|nice .]"
"Alex.010512","395","Mother","[where's] [your] [bubbles ?]","029:19.886-029:20.840","","","[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [n|bubble-PL ?]"
"Alex.010512","396","Mother","[where's] [your] [bubbles ?]","029:21.630-029:22.441","","","[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [n|bubble-PL ?]"
"Alex.010512","397","Mother","[where] [are] [they ?]","029:24.094-029:24.958","","","[1|2|LINK] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where] [cop|be&PRES] [pro:sub|they ?]"
"Alex.010512","398","Mother","[where's] [your] [bubbles ?]","029:31.097-029:32.128","","","[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [n|bubble-PL ?]"
"Alex.010512","399","Mother","[where'd (replacement:replacement:where did)] [they] [go ?]","029:32.841-029:33.718","","","[1|4|LINK 2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT]","[adv:int|where mod|do&PAST] [pro:sub|they] [v|go ?]"
"Alex.010512","400","Mother","[can] [you] [find] [them ?]","029:35.204-029:36.176","","","[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT]","[mod|can] [pro:per|you] [v|find] [pro:obj|them ?]"
"Alex.010512","401","Mother","[where] [are] [they ?]","029:39.685-029:40.756","","","[1|2|LINK] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[adv:int|where] [cop|be&PRES] [pro:sub|they ?]"
"Alex.010512","402","Alex","[yyy] [yyy] [yyy] [yyy .]","029:43.130-029:44.825","","","[]","[] [] [] []"
"Alex.010512","403","Alex","[yyy .]","029:44.825-029:46.053","","","[]","[]"
"Alex.010512","404","Alex","[yyy (t:t:self interruption)]","029:46.053-029:47.590","","","[1|0|ROOT]","[(mt:self interruption)]"
"Alex.010512","405","Mother","[go] [ahead]","029:46.424-029:47.007","","","[1|0|ROOT] [2|3|JCT 3|1|COMP 4|3|OBJ 5|3|JCT 6|1|PUNCT]","[v|go] [adv|ahead v|pick pro:per|it adv|up .]"
"Alex.010512","406","Mother","[pick it up .]","029:47.040-029:47.590","","","[]","[]"
"Alex.010512","407","Mother","[you] [have_to] [get] [the] [string .]","029:47.590-029:49.458","","","[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT]","[pro:per|you] [mod:aux|have_to] [v|get] [det:art|the] [n|string .]"
"Alex.010512","408","Mother","[that's] [the] [trick]","029:49.458-029:51.034","","","[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|7|LINK 6|7|SUBJ 7|4|XMOD 8|7|NEG 9|10|MOD 10|7|PRED 11|2|PUNCT]","[pro:dem|that~cop|be&3S] [det:art|the] [n|trick conj|but pro:exist|there~aux|be&3S neg|not adj|enough n|wind .]"
"Alex.010512","409","Mother","[but (.) there's not enough wind .]","029:51.067-029:52.610","","","[]","[]"
"Alex.010512","410","Mother","[it's] [not] [windy] [enough (t:t:self interruption)]","029:52.610-029:53.817","","","[1|2|SUBJ 2|0|ROOT] [3|2|NEG] [4|2|PRED] [5|2|JCT 6|2|PUNCT]","[pro:per|it~cop|be&3S] [neg|not] [adj|wind&dn-Y] [adv|enough (mt:self interruption)]"
"Alex.010512","411","Alex","[wee .]","029:53.817-029:55.817","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","412","Mother","[wee .]","029:54.808-029:56.339","","","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","413","Alex","[yyy] [yyy .]","029:57.222-029:58.988","","","[]","[] []"
"Alex.010512","414","Alex","[yyy .]","029:58.988-029:59.744","","","[]","[]"
"Alex.010512","415","Alex","[yyy .]","030:01.225-030:02.108","the tʃ sounds geminated","","[]","[]"
"Alex.010512","416","Mother","[no .]","030:04.220-030:05.166","","","[1|0|INCROOT 2|1|PUNCT]","[co|no .]"
"Alex.010512","417","Mother","[stay] [away] [from] [that (.)]","030:08.066-030:08.957","","","[1|8|LINK] [2|5|JCT] [3|2|JCT] [4|3|POBJ 5|8|SUBJ 6|8|AUX 7|8|INF 8|0|ROOT 9|8|COMP 10|9|JCT 11|8|PUNCT]","[n|stay] [adv|away] [prep|from] [det:dem|that n:prop|Daddy aux|have&3S inf|to v|throw pro:rel|that adv|away .]"
"Alex.010512","418","Mother","[Daddy has to throw that away .]","030:08.980-030:10.501","","","[]","[]"
"Alex.010512","419","Mother","[that's] [no] [good] [anymore .]","030:10.998-030:12.345","","","[1|2|SUBJ 2|0|ROOT] [3|4|QUANT] [4|2|PRED] [5|4|JCT 6|2|PUNCT]","[pro:dem|that~cop|be&3S] [qn|no] [adj|good] [adv|anymore .]"
"Alex.010512","420","Alex","[yyy .]","030:12.345-030:14.490","","","[]","[]"
"Alex.010512","421","Alex","[yyy .]","030:14.490-030:16.253","","","[]","[]"
"Alex.010512","422","Alex","[yyy] [yyy] [yyy] [yyy .]","030:16.253-030:22.423","","","[]","[] [] [] []"
"Alex.010512","423","Mother","[careful .]","030:20.581-030:21.086","","","[1|0|INCROOT 2|1|PUNCT]","[co|careful .]"
"Alex.010512","424","Mother","[there] [ya (replacement:replacement:you)] [go .]","030:22.423-030:23.419","","","[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT]","[adv|there] [pro:per|you] [v|go .]"
"Alex.010512","425","Alex","[yyy] [yyy .]","030:25.531-030:27.646","","","[]","[] []"
"Alex.010512","426","Alex","[yyy .]","030:27.864-030:36.848","difficult to transcribe second syllable","","[]","[]"
"Alex.010512","427","Alex","[yyy .]","030:36.861-030:38.903","","[]","[]","[]"
"Alex.010512","428","Mother","[ya (replacement:replacement:you)] [coming ?]","030:53.336-030:54.168","","","[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT]","[pro:per|you] [part|come-PRESP ?]"
"Alex.010512","429","Mother","[who's] [that ?]","030:55.259-030:56.256","","","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who~cop|be&3S] [pro:dem|that ?]"
"Alex.010512","430","Alex","[yyy] [yyy] [yyy .]","030:56.330-030:59.343","","","[]","[] [] []"
"Alex.010512","431","Mother","[who] [is] [it ?]","030:59.343-031:00.176","","","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|who] [cop|be&3S] [pro:per|it ?]"
